Start x,Start y,End x,End y,Start Move,End Move,Comboer Character,Comboee Character,Start %,End %,Frames Between Moves,Stage
-3.6536407,0.002875,-33.575977,0.002875,21,11,1,2,94.159996,115.939995,34,2
31.619001,27.2001,30.288834,27.2001,2,3,2,1,12.37,17.369999,12,31
30.288834,27.2001,29.372078,27.2001,3,4,2,1,14.37,25.369999,12,31
35.06698,27.2001,37.247192,27.2001,17,21,1,2,30,43.46,27,31
52.17696,24.570066,61.468277,54.110233,16,15,1,2,43.46,70.55,44,31
-35.848186,0.0001,-35.848186,3.7511833,19,13,2,1,26.369999,39.129997,38,31
41.05207,27.2001,39.781487,27.2001,3,4,2,1,83.72,94.72,12,31
38.073074,40.166428,38.073074,83.155914,55,15,1,2,198.14003,219.87001,57,31
46.522816,0.0001,45.1476,0.000099897385,3,4,2,1,14.56,25.160002,12,31
12.237618,0.002875,6.40584,0.002875,17,21,1,22,15,27.46,26,2
-22.251406,16.1251,39.956306,20.286915,8,15,1,22,57.8,77.9,61,2
-41.27106,16.1251,-27.83391,24.692883,20,15,1,22,80.66,108.61,68,2
39.11372,0.002875,44.646744,0.002875,17,12,22,1,31.65,59.94368,32,2
35.49932,17.190275,5.1054106,3.3182132,55,15,1,22,74.15,86.97,45,2
23.931,0.0001,19.290085,0.0001,17,21,1,22,9,22.929998,32,31
-55.27073,13.384008,-43.05421,35.900524,21,21,22,1,6,21.279999,20,31
-7.3504,0.0001,-2.2207994,0.0001,17,9,22,1,30.279999,55.28,35,31
15.720234,17.562359,26.391582,24.364147,55,15,1,22,100.98,120.86,41,31
12.653819,40.16808,8.456241,26.82223,16,15,1,22,22.919998,54.75,54,3
7.0746775,0.0001,-224.05855,42.165924,10,18,22,1,96.619995,116.619995,92,3
18.902372,0.0001,16.761848,0.0001,17,21,1,22,4.8199997,15.28,22,3
1.8434799,17.047985,12.646856,7.203049,55,11,1,22,45.929996,69.56999,38,3
41.54413,0.0001,45.47656,0.0001,17,21,1,22,26.829998,38.71,26,32
83.638855,0.0001,79.85439,0.0001,17,21,1,22,47.71,56.65,22,32
-6.607153,0.0001,-11.628074,0.0001,17,21,1,22,81.3,97.49001,34,32
14.445831,17.8214,14.445831,28.185488,55,16,1,22,126.750015,138.36,49,32
-20.418686,16.739582,-20.418686,-0.89262223,55,11,1,22,9,33.7,36,32
67.39753,8.900068,68.06351,11.939484,8,8,1,22,42.739998,59.929996,36,32
42.84243,7.570614,21.990608,62.338924,8,16,1,22,97.59,110.6,56,32
-54.318462,0.0001,-75.21451,-1.110389,13,21,1,22,41.46,58.46,25,32
-10.582852,0.0001,-4.1419973,0.0001,17,21,1,22,78.92,90.17,29,32
27.794445,16.843254,27.794445,8.609445,55,8,1,22,20.46,36.829998,33,32
27.794445,8.609445,25.130646,0.05226791,8,11,1,22,27.919998,54.829998,33,32
25.130646,0.05226791,2.7518349,23.618046,11,13,1,22,36.829998,66.35,61,32
21.602108,16.862692,11.163325,-2.05441,55,8,1,22,25.960001,42.420002,41,8
-1.1499302,0.0001,-1.1499385,44.353012,8,15,22,1,87.19,111.19,49,8
13.003369,0.0001,17.91284,0.0001,17,21,1,22,76.299995,86.689995,20,8
-34.8579,0.0001,-38.052437,3.9470165,2,3,22,1,79.25,87.25,9,8
-9.105148,0.0089,1.5546486,4.4861016,8,15,22,1,50.6,74.6,46,28
20.091286,17.04443,27.891315,4.5219617,55,11,1,22,41.84,66.64,41,28
15.029714,0.0089,16.689188,0.0089,17,21,1,22,66.229996,76.28,25,28
63.9076,0.0089,48.91215,77.789375,8,16,22,1,110.05,125.05,66,28
-0.17398842,17.194374,-0.17399354,9.070273,55,11,1,22,58.079998,83.54,43,3
5.82837,0.0089,-9.130678,19.900661,8,16,22,1,69.14684,84.14684,51,28
-1.7691882,17.415695,-1.7691941,10.9620905,55,11,1,22,81.759995,102.21999,47,28
-28.510641,0.0089,-31.426533,0.0089,17,7,22,1,26.46,47.46,27,28
-19.84889,16.694973,-19.84889,-2.8598845,55,11,1,22,3,28.46,41,28
37.36652,38.34348,11.176832,49.302517,11,15,1,22,34.85,61.85,61,28
-15.088099,51.4254,-27.389374,120.98272,11,16,1,22,61.85,83.409996,80,28
19.812824,16.4929,19.812824,4.642745,55,8,1,1,0,16.46,33,8
-11.089188,0.0001,-4.554717,1.0038323,11,2,1,1,27.38,49.379997,61,8
-6.936412,16.93642,-6.936412,7.9913387,55,8,1,1,48.809998,65.27,39,8
-1.6448505,16.973196,-1.6448549,13.8010435,55,8,1,1,52.79,69.14,37,8
24.138227,17.19514,24.138227,18.340158,55,11,1,1,76.95,97.409996,39,8
-53.136707,0.0001,-47.52407,0.0001,17,21,1,1,34.46,47.82,23,32
-63.751385,0.0001,-41.031967,9.708241,19,8,1,1,115.35,130.63,53,32
-14.762767,0.0001,27.97036,18.268568,8,13,1,1,48.6,72.6,48,32
-84.859184,17.389181,-84.859184,17.105043,55,11,1,1,97.119995,117.579994,46,32
18.52791,0.0001,19.864723,0.0001,17,21,1,1,27.71,35.14,17,32
28.758045,0.0001,-16.455996,12.634549,8,13,1,1,90.86,114.14,44,32
-15.243856,0.0089,-16.635496,0.0089,17,21,1,26,0,8.6,27,28
-53.707222,7.8746753,-50.89295,2.7107077,19,19,26,1,61.659996,74.56,24,28
-36.20556,30.142199,-60.062447,36.38828,14,2,1,2,72.38,87.93,37,28
-60.062447,36.38828,-58.742023,34.123234,2,11,1,2,83.93,105.93,24,28
-45.023712,11.923337,-13.437141,17.532433,55,14,1,2,103.77,114.53,47,28
-13.708353,0.0089,-18.948565,0.0089,17,21,1,2,20,31.580002,23,28
4.721291,11.138386,4.7807913,0.15009427,55,21,1,2,0,12.46,37,3
-7.8872547,11.985367,29.97485,25.0001,55,14,1,2,111.01001,120.01001,49,3
-1.4062496,0.0001,-1.2304518,0.0001001358,2,3,1,2,130.01001,138.01001,30,3
48.077507,11.87965,13.426678,19.065744,55,13,1,2,99.090004,114.91,45,3
14.011663,12.116457,-25.88224,24.278212,55,13,1,2,126.73,141.61,49,3
42.789707,9.4501,49.170895,5.6912823,13,21,1,2,15.73,29.73,17,31
0.5841571,8.500099,21.752762,11.12039,8,15,1,2,55.559998,73.56,46,31
54.881943,0.0001,56.152527,0.000099897385,3,4,2,1,80.16,91.16,12,31
1.2979674,2.2161436,20.17125,17.27068,11,15,1,2,34.51,66.159996,58,31
25.492228,0.0001,29.642454,0.0001,17,21,1,2,36.31,49.77,27,31
-12.64755,11.663403,-12.64755,10.326668,55,11,1,2,57.23,82.03,43,31
-46.69834,1.20007,-41.218132,0.002875,17,21,1,2,30.8,42.91,24,2
-18.275175,11.529242,-18.332676,6.1976743,55,8,1,2,42.91,59.37,42,2
19.530544,0.002875,20.909748,0.0028748512,2,3,2,1,49,54,13,2
-3.9617448,0.002875,-3.9617326,46.80282,17,14,2,1,90,124,77,2
95.69309,4.0628767,97.691475,12.757523,20,20,1,2,38.68,55.239998,20,2
-0.4495969,0.0001,-12.383416,-2.1255434,13,21,1,2,37.6,50.37,18,32
-65.40803,5.46205,-42.432415,14.175655,8,14,1,2,61.879997,77.88,47,32
-23.415405,0.0001,-26.233109,0.0001,17,21,1,2,82.229996,93.83999,24,32
-40.583786,0.0001,-26.065876,-5.870119,13,21,1,2,28.8,42.129997,21,32
-1.5753837,0.0001,4.0496044,68.000565,17,16,2,1,105.67,134.67,88,32
-34.45458,0.0001,12.109801,22.544754,8,15,1,2,58.329998,79.33,53,32
41.402798,0.0001,55.34053,0.0001,17,0,1,2,40.72,48.18,31,32
48.753693,4.826878,20.83674,55.58702,11,16,1,2,55.459995,78.45999,71,32
50.582516,11.968693,50.582516,26.610807,55,15,1,2,90.28999,112.249985,41,32
25.584295,0.0001,26.89294,2.7467842,2,3,2,18,2.82,7.8199997,12,8
26.89294,2.7467842,28.110573,5.827313,3,4,2,18,4.8199997,15.82,12,8
-53.88281,-3.0588183,-63.80171,12.504401,8,14,18,2,50.93,71.63,48,8
14.417527,43.992085,10.626957,46.80339,2,3,2,18,15.82,20.82,12,8
39.960384,-0.15831326,41.269028,2.5883708,2,3,2,18,23.55,28.55,12,8
41.269028,2.5883708,42.48666,5.6689,3,4,2,18,25.55,36.55,12,8
75.32213,0.0001,75.32213,6.6427646,16,14,18,2,52.09,73.1,38,3
65.32335,16.942402,15.746009,30.505545,8,14,18,2,77.1,94.9,60,3
-46.584084,25.274366,-46.584084,30.71995,16,16,18,2,72.05,92.18001,47,3
-48.336575,0.0001,-7.5683165,-12.881989,17,20,18,2,101.18001,127.18001,52,3
2.1412685,14.466494,-2.026626,4.995776,55,8,18,2,30,43,40,32
65.463326,0.0001,29.041613,3.3779867,8,16,18,2,55.09,72.369995,48,32
16.372211,15.15024,10.299961,22.855635,55,8,18,2,72.369995,86.729996,47,32
-50.045654,0.0001,-56.432266,2.0384772,2,3,2,18,0,5,12,32
-29.653687,0.0001,-30.962332,2.7467842,2,3,2,18,5,9.6,12,32
-30.962332,2.7467842,-32.179962,5.827313,3,4,2,18,6.84,17.6,11,32
-6.0467196,14.563985,-10.359297,8.992878,55,8,18,2,36.35,48.229996,40,32
40.97949,0.0001,39.670845,2.7467842,2,3,2,18,17.6,22,12,32
71.36434,0.0001,64.321884,12.639843,16,8,18,2,91.939995,109.939995,25,32
8.016062,0.0001,67.577034,23.326752,14,14,18,2,112.88,133.01,56,32
-0.29501677,60.5154,-1.8818784,61.583656,3,4,2,18,0,11,12,28
70.95649,14.464842,85.10056,3.2045248,55,8,18,2,32.94,45.94,41,28
86.74292,5.250898,82.923004,8.385338,3,4,2,18,25,36,12,28
-9.900573,51.4254,-9.900573,76.8921,16,14,18,2,107.3,129.13,57,28
18.298971,54.4001,18.298971,96.5153,17,16,25,2,60.28,89,72,31
-30.69381,27.2001,-30.69381,36.400383,17,2,25,2,32.34,53.45,51,31
-49.78887,27.2001,-49.78887,78.553825,17,16,25,2,66.45,98.45,89,31
-48.18822,27.2001,-49.406548,26.959566,2,3,2,25,0,5,12,31
-49.406548,26.959566,-50.33494,27.587324,3,4,2,25,2,13,12,31
-42.47054,16.1251,-42.47054,44.49477,17,15,25,2,49.019997,83.72,68,2
43.801674,0.002875,14.155917,44.54499,9,16,25,2,99.28,124.28,63,2
26.238508,21.43937,26.238508,21.43937,17,2,25,2,0,30,43,2
-23.59746,0.002875,-23.59746,3.039722,17,2,25,2,18.3,45.07,50,2
47.072906,0.002875,45.85458,-0.23766214,2,3,2,25,2,7,12,2
45.85458,-0.23766214,44.718235,0.3568678,3,4,2,25,4,15,12,2
-6.6886034,43.865143,-7.8249493,44.459675,3,4,2,25,2,13,12,8
-7.8249493,44.459675,-18.773727,37.808453,4,5,2,25,5,14,20,8
44.396656,23.450098,44.396656,37.242092,17,2,25,2,29.439999,55.14,52,8
-25.991276,2.3544507,-17.321213,-1.5351661,56,2,25,2,12,26.2,28,8
-0.9472375,0.0001,-0.9472434,3.9318948,17,2,25,2,26.2,53.780003,60,8
51.936337,25.0001,51.936337,25.406954,17,2,25,2,0,28.560001,41,3
-18.693308,0.0001,-17.474983,-0.24043709,2,3,2,25,3,7.76,12,31
-17.474983,-0.24043709,-16.338638,0.35409284,3,4,2,25,5,15.76,11,31
23.892483,0.0001,22.674158,-0.24043709,2,3,2,25,0,5,12,31
22.674158,-0.24043709,21.537813,0.35409284,3,4,2,25,2,13,12,31
72.52787,0.0089,72.52787,18.813364,17,17,25,2,43.84,84.32,71,28
-8.772168,51.4254,-8.772168,55.801556,17,2,25,2,0,29,39,28
5.2742896,0.0001,-9.188906,23.51817,21,21,22,2,41.120003,55.200005,56,32
-9.188906,23.51817,-21.426975,63.565598,21,16,22,2,48.480003,61.200005,43,32
-32.68447,20.702274,-32.983944,33.29629,8,16,22,2,61.200005,79.4,44,32
-4.856742,0.0001,7.8669786,21.468184,21,21,22,2,22.8,38,51,32
7.8669786,21.468184,0.82709134,53.881977,21,16,22,2,30.72,43.88,44,32
-18.016043,12.105893,-19.838366,13.435757,8,16,22,2,52.88,67.4,45,32
-19.838366,13.435757,16.148237,19.30274,16,15,22,2,61.88,90.5,54,32
52.256485,6.5801,61.6929,1.1521558,2,3,2,22,39,43.7,12,32
45.521374,0.0001,39.303455,0.0001,17,21,22,2,34.34,52.34,30,32
27.621235,0.0001,12.341555,20.25739,21,15,22,2,46.14,67.979996,60,32
25.906654,0.002875,37.49887,22.305452,21,21,22,2,12,27.279999,47,2
37.49887,22.305452,49.228313,48.81359,21,16,22,2,20,33.28,46,2
45.316875,22.1251,45.316875,22.1251,8,14,22,2,33.28,51.28,38,2
48.817135,0.002875,60.248165,13.81119,8,21,22,2,62.399998,77.9,42,2
26.22649,23.182861,35.359463,40.296894,8,16,22,2,77.9,91.7,51,2
56.661804,0.623875,56.661804,-1.3511789,8,21,22,2,38.84,55.84,39,2
56.661804,-1.3511789,71.64271,26.167645,21,21,22,2,47.84,63.12,57,2
55.600483,0.62387514,26.176867,16.004831,21,21,22,2,0,13.36,47,2
26.176867,16.004831,14.919937,38.98758,21,16,22,2,6.96,23.36,47,2
54.97589,4.253875,56.3179,2.5147967,2,3,2,22,0,5,12,2
56.3179,2.5147967,57.565563,1.94064,3,4,2,22,2,13,12,2
26.300293,20.321991,26.300293,17.56513,8,21,22,2,33.4,49.84,37,2
26.300293,17.56513,38.770393,64.69709,21,16,22,2,42.4,63.92,48,2
-28.589705,0.0001,-41.625206,27.334497,21,21,22,2,32.92,48.199997,50,8
-41.625206,27.334497,-34.806778,72.351944,21,16,22,2,40.92,63.299995,47,8
-36.46259,23.450098,-35.214928,22.875938,3,4,2,22,2,13,12,8
51.415043,23.450098,50.073032,21.711016,2,3,2,22,28.92,33.62,12,8
50.073032,21.711016,48.82537,21.136856,3,4,2,22,30.8,41.14,11,8
26.64815,0.0001,39.41083,30.53888,21,21,22,2,35.98,49.66,48,8
-25.787142,0.0001,-18.762438,6.921743,8,21,22,2,37.32,53.76,33,8
-18.762438,6.921743,-27.568016,35.46175,21,21,22,2,46.32,60.559998,54,8
52.52857,29.9429,39.485462,53.98053,8,21,22,2,73.04,87.91,43,8
39.485462,53.98053,21.834652,90.42671,21,20,22,2,81.590004,103.91,62,8
5.5038905,42.0001,50.411877,23.71704,17,14,22,2,104.91,125.79,56,8
35.353268,23.450098,23.181547,39.66623,21,21,22,2,11.16,25.64,51,8
23.181547,39.66623,9.977305,51.206158,21,8,22,2,18.68,34.55,56,8
9.977305,51.206158,4.333854,52.678402,8,21,22,2,25.64,41.27,30,8
-10.929446,54.80891,-19.194828,54.43507,8,16,22,2,41.27,55.55,38,8
43.079617,21.913841,71.55394,104.928375,8,15,22,2,132.7,155.91998,66,8
8.027965,0.0089,4.8767285,0.0089,17,8,22,2,25.73,45.65,26,28
-14.529551,0.008899689,-12.588915,6.1857495,8,21,22,2,55.850002,71.810005,42,28
-12.588915,6.1857495,-28.268118,32.100193,21,14,22,2,64.130005,80.810005,63,28
-30.298876,0.0089,-35.498894,-2.6040177,8,21,22,2,19.560001,35.96,30,28
-35.498894,-2.6040177,-30.69911,13.886091,21,21,22,2,28.2,43.079998,58,28
60.639336,0.0089,41.397396,48.69349,21,15,22,2,103.77,119.92,63,28
-6.1229486,0.0001,-17.847523,23.561932,21,21,22,2,15,30.279999,47,3
-19.479473,0.0001,-13.10392,1.6348593,8,21,22,2,30.279999,46.079998,33,3
-13.10392,1.6348593,-22.22199,27.763212,21,21,22,2,39.28,52.32,53,3
-1.539914,0.0001,-10.05155,28.54879,8,15,22,2,82.450005,105.46001,47,3
53.736576,28.356298,68.25714,46.6201,21,15,22,2,36.66,58.46,58,3
86.77822,11.503022,90.98813,12.599278,8,13,22,2,58.46,76.46,49,3
-15.667492,0.0001,-14.392324,1.1600076,2,3,2,22,0,5,12,3
-26.72944,59.27789,-7.7414293,99.74666,21,20,22,2,93.3,117.22,65,3
62.3757,0.0001,69.289665,4.908575,16,21,22,2,0,22.539999,26,3
69.289665,4.908575,82.22756,16.814432,21,21,22,2,15.099999,29.339998,55,3
36.108223,27.2001,25.113472,50.038204,21,17,22,22,23,41.44,41,31
-43.34977,0.0001,-49.99749,0.0001,17,21,22,22,48.239998,65.16,24,31
-49.99749,0.0001,-64.81094,28.170712,21,21,22,22,58.68,71.16,51,31
-64.81094,28.170712,-40.700573,67.18596,21,17,22,22,65.16,81.48,38,31
-6.020216,0.0001,-24.637665,45.763348,21,21,22,22,99.740005,115.020004,57,31
-24.637665,45.763348,-13.480223,89.58489,21,17,22,22,107.740005,125.46001,63,31
-0.845562,0.0001,-21.419403,61.277046,21,15,22,22,127.56001,149.84001,58,31
21.186083,0.0001,19.00337,0.0001,17,21,22,22,15.48,35.48,22,31
19.00337,0.0001,7.151332,21.694574,21,21,22,22,27.48,42.76,44,31
2.1731675,0.0001,-3.4537113,0.0001,17,21,22,22,71.159996,87.479996,24,31
-3.4537113,0.0001,-19.00425,41.383625,21,21,22,22,80.759995,93.71999,50,31
-19.00425,41.383625,-38.460964,67.23189,21,17,22,22,87.479996,103.56,66,31
16.315313,14.136082,-3.992791,24.298935,8,16,22,22,69.840004,88.840004,49,31
-9.734718,1.9001,0.2704002,0.0001001358,2,3,22,22,97.840004,105.840004,24,31
-40.947445,11.3501005,-40.947445,79.336174,8,15,22,22,117.840004,141.48001,69,31
55.53763,9.188902,62.16413,0.0089,17,21,1,22,0,16.19,32,28
-62.740227,0.0089,-61.439896,0.0089,17,21,1,22,30.19,42.73,26,28
-27.69134,17.055334,-27.69134,10.473403,55,11,1,22,42.73,63.19,36,28
-65.592155,0.0089,-67.74791,0.0089,17,21,1,22,63.19,74.6,24,28
-44.341476,0.002875,-26.334667,10.213648,21,15,22,1,12,35,49,2
70.31534,0.0001,57.992107,48.93759,21,15,22,8,7,24,53,32
50.037514,0.0001,50.037514,20.627184,17,13,8,22,78.61,100.73,50,32
51.811207,0.0001,51.811207,9.096561,17,8,8,22,0,19,25,32
27.348671,13.1920395,27.348671,18.137922,55,16,8,22,40.86,63.86,44,3
-1.0872753,0.0001,-5.3658752,0.0001,2,3,8,22,63.86,68.810005,10,3
-5.3658752,0.0001,-6.9086494,0.0001,3,4,8,22,66.83,72.770004,11,3
-8.250679,12.899719,-8.250679,4.9835277,55,8,8,22,11,27.51,44,3
12.191683,13.020679,12.191683,8.679353,55,8,8,22,23.59,40.59,45,31
47.17991,25.6901,49.861305,21.854002,2,3,8,22,88.93,93.72,10,31
49.861305,21.854002,48.442524,24.312595,3,4,8,22,91.72,97.72,11,31
7.8855906,0.0001,22.238869,59.102318,21,16,22,8,31,45,58,31
31.958748,0.0001,34.2393,0.0001,2,3,8,22,23.739998,28.469997,8,31
6.5554895,0.0089,1.435025,0.0089,17,21,22,22,19,38.04,25,28
1.435025,0.0089,-13.494009,0.18415034,21,21,22,22,30.04,45.32,58,28
28.629738,0.0089,-30.264965,16.59254,16,18,22,22,88.24,101.24,63,28
58.089943,0.0089,54.471375,0.0089,17,21,22,22,10.889999,30.89,21,28
-8.744853,0.0089,6.862056,6.4325767,21,21,22,22,41.93,56.010002,58,28
17.34559,0.0089,14.025691,-1.5309188,21,21,22,22,16.65,31.849998,56,28
44.381832,0.0089,40.769444,0.0089,17,2,22,22,34.85,50.85,28,28
47.221546,0.0089,49.778294,0.0089,17,2,22,22,24.71,37.67,31,28
27.031641,1.6422334,8.336071,7.8544765,8,13,22,22,63.53,84.53,43,28
-55.809666,0.0089,-38.544064,38.56045,8,15,22,22,87.44,110.810005,45,28
6.850784,75.69702,39.61053,60.46468,55,13,22,22,81.17,95.17,46,28
-50.80718,7.808901,-53.660355,1.0420778,18,7,22,22,58.36,70.21,11,28
38.37328,28.640097,44.86748,18.184536,8,21,22,22,21.82,38.26,32,8
40.511444,0.002875,36.46643,0.002875,17,21,22,22,12,28.189999,17,2
-21.394907,1.902875,-37.865387,13.028274,21,21,22,22,52.64,65.68,62,2
-37.865387,13.028274,-54.231304,31.169586,21,15,22,22,59.44,80.68,61,2
5.523813,0.002875,9.148973,0.002875,17,21,22,22,22,40.92,26,2
-5.50822,0.002875,-33.19133,28.858662,21,21,22,22,55.96,70.12,50,2
-33.19133,28.858662,-33.164455,42.552277,21,13,22,22,63.32,82.12,59,2
6.0543995,0.002875,45.860542,30.300707,21,15,22,22,92.35,114.71,64,2
-40.03491,0.002875,-42.781578,0.002875,18,7,22,22,31.8,43.559998,10,2
-2.1177711,0.002875,4.1347284,0.002875,18,21,22,22,82.56,93.56,9,2
-12.72557,0.002875,9.70178,51.014763,21,21,22,22,123.71,138.98999,68,2
47.591774,0.002875,58.081516,3.9193883,17,21,22,22,50.15,68.350006,22,2
-1.8102133,0.002875,-20.307367,26.234066,21,15,22,22,82.75001,104.74001,62,2
13.071401,3.6128216,13.709554,-3.168982,18,11,22,22,177.54999,194.33998,11,2
75.70172,2.7159777,73.67633,8.470202,2,3,22,22,80.68,88.04,11,3
9.090391,0.0001,24.063805,4.483757,6,15,22,22,96.5,120.5,62,3
-53.463535,0.0001,-49.69026,0.0001,17,7,22,22,37.37,56.809998,34,3
-62.769623,6.8780785,-61.599537,32.66628,8,15,22,22,79.579994,103.579994,51,3
-7.2294226,1.6300719,3.5567608,13.183726,21,14,22,22,4,20,46,3
54.496593,0.0001,-60.480774,15.94836,17,18,22,22,165.89769,180.17769,101,3
21.205807,0.0001,10.025405,15.222435,21,16,22,22,14.79,28.47,44,3
7.1373086,0.0001,20.748163,0.0001,17,21,22,22,28.47,46.989998,31,3
50.112396,0.0001,32.584324,-0.31394243,17,21,22,22,61.989998,79.79,29,3
26.313107,1.2369106,27.767822,2.5495589,2,3,22,22,31.470001,39.47,9,3
70.23546,3.6301,40.92236,33.571613,21,14,22,22,73.68,90.68,55,3
-47.84389,0.0001,-51.095135,4.1728187,2,3,22,22,69.68,77.68,10,31
4.725798,-0.7099026,13.645954,-6.215579,21,17,22,22,3,23,58,31
13.645954,-6.215579,9.884194,0.0001,17,21,22,22,11,30.36,25,31
9.884194,0.0001,-3.2218094,8.825371,21,21,22,22,23,37.08,55,31
-6.011567,0.002875,-0.33367258,0.002875,18,0,22,7,29.46,32.25,13,2
23.284395,0.002875,25.791489,-2.6087146,5,5,7,22,61.629997,64.45,22,2
27.802916,0.002875,41.33949,40.144638,21,21,22,7,21,36.28,56,2
-9.449365,0.0001,-8.547417,0.0001,17,21,22,15,57.53,76.729996,23,8
-10.746158,0.0001,-10.479179,0.0001,17,21,22,15,10.46,29.26,22,8
6.6707306,0.0001,8.23585,0.0001,17,21,22,15,29.26,47.1,21,8
77.10875,1.1539929,90.37337,7.035432,3,2,22,17,85.41,93.090004,36,32
52.90401,3.6301,51.304195,-4.625566,2,3,21,22,68.78,75.78,17,32
-63.28639,16.079098,-63.28639,54.94472,8,16,22,21,60.98,79.979996,64,32
10.704068,9.730101,25.207539,-4.8364296,13,21,22,22,12.82,32.82,24,3
18.370272,0.0001,13.917379,2.2804992,17,21,22,22,56.129997,75.81,27,3
13.917379,2.2804992,20.991093,32.868774,21,15,22,22,68.13,84.45,54,3
-72.51719,0.0001,-60.46043,1.6010802,21,15,22,22,5.73,28.73,49,3
-7.9108777,0.0001,-6.287958,0.0001,17,21,22,22,35.73,52.25,20,3
-57.13011,30.142199,-58.754463,30.142199,17,21,22,22,29,47.4,16,28
-58.754463,30.142199,-73.81637,38.97656,21,17,22,22,40.04,55.140003,58,28
-74.16514,0.0089,-75.90792,1.22716,2,3,22,22,31.76,39.6,9,28
-5.546217,0.0089,6.1677604,-1.3100599,21,17,22,22,0,20,51,28
6.1677604,-1.3100599,9.594892,0.0089,17,21,22,22,8,27.36,24,28
39.014828,0.0001,47.28385,3.0840545,2,3,1,18,81.05,89.05,25,31
-19.291386,22.549698,-25.760565,28.328365,55,16,18,1,81.53,98.53,46,31
0.08427793,0.0001,30.821589,-2.3422244,13,6,1,18,63.519997,78.619995,31,31
-22.675318,34.00705,17.012547,15.119906,14,14,18,7,69.54,86.68,41,32
59.99505,0.0001,63.133533,7.3730736,7,7,7,18,23.44,34.71,33,32
-41.795753,0.0001,-29.559929,1.5927511,9,7,7,18,23.119999,38.12,31,32
-60.5971,11.225004,-86.88285,17.295841,8,8,18,7,26.749998,47.85,44,32
-20.217278,2.3022742,-34.850452,-2.9927702,56,0,7,18,17.95,20.95,36,32
-19.494993,2.361189,-5.478141,-2.9927697,56,0,7,18,25.5,28.23,38,32
73.82717,0.025399715,90.14047,6.220809,9,7,7,18,42.870003,57.590004,34,32
-17.718668,2.2583833,-31.748184,-2.9927707,56,0,7,18,5,8,37,3
33.60902,0.0001,22.241415,5.418655,7,7,7,18,17,29.179998,32,31
-68.4,0,-69.06767,24.534103,7,13,7,18,53.418617,74.41862,36,31
28.38248,27.2001,70.23783,22.454805,14,14,18,7,79.76,98.86,43,31
55.127415,0.0001,62.840393,8.265361,14,14,18,7,37.12,61.949997,41,31
-21.246479,0.0001,27.982561,31.586277,14,14,18,7,84.840004,105.990005,55,31
-32.77029,0.0001,-67.4441,40.497044,7,14,7,18,97.34,117.34,53,31
-37.939274,0.0001,-25.79049,10.342965,7,7,7,18,23,36.37,31,8
-22.361801,-2.9598846,12.505778,18.493616,14,14,18,7,63,87.83,47,8
14.165243,2.2725773,28.78173,-2.9927704,56,0,7,18,12,15,35,8
-10.069038,0.0001,26.166397,37.526825,6,14,18,7,89.67,107.69,53,8
-8.560382,0.0089,-28.030918,28.550465,6,16,7,18,54.381184,76.38118,44,28
34.982502,0.0089,14.383349,13.248615,7,14,7,18,53.82,71.86,42,28
46.76911,2.029365,72.04285,-2.1822722,53,10,18,7,29.79,53.510002,31,2
-40.935013,0.002875328,-55.629555,15.47444,6,13,7,18,47.469997,69.97,44,2
13.32509,2.9004984,16.82656,17.689137,56,13,7,18,124.369995,141.09,40,2
-38.91035,-0.9423425,-32.464874,13.663741,5,5,7,18,42,48.46,49,2
-47.736816,12.075089,-47.736816,18.57932,16,14,18,7,24.6,47.6,38,2
-41.50605,0.002875,-38.221806,4.351261,2,3,7,18,48.46,55.28,13,2
-65.36839,0.0089,-65.36839,34.18654,9,14,7,18,102.19,123.19,46,28
0.22292611,2.249031,14.867043,-2.98397,56,0,7,18,5,8,33,28
-70.73477,-38.957687,-64.66838,-20.350481,20,20,1,18,49.091774,71.11177,44,2
-20.95533,16.1251,-20.95533,17.744844,16,8,18,2,31.099998,54.1,38,2
11.249884,1.7924687,39.10223,-2.6573093,53,0,18,9,7,10.639999,41,3
-16.200014,-1.0929774,-9.418073,27.964592,14,16,18,9,42.48,64.31,51,3
27.416817,0.0001,25.107683,0.0001,17,0,18,22,0,13,33,32
80.49724,1.9264807,100.93687,-9.595588,53,9,18,22,17,30,23,32
79.44711,0.0001,79.44711,3.4020672,16,8,18,22,43,64,33,32
-37.474773,0.0001,-36.76377,3.0618124,2,3,22,18,0,8,8,32
-33.16703,19.947412,-19.801233,3.9096577,55,8,18,22,31.130001,43.32,37,32
-42.445747,0.0001,-17.874397,-0.52808225,8,8,18,22,43.32,57.9,39,32
-17.874397,-0.52808225,-37.235336,7.790039,8,8,18,22,50.88,64.380005,37,32
17.636997,0.0001,-21.113007,22.075497,8,14,18,22,73.380005,89.060005,46,32
-21.113007,22.075497,-69.13426,0.72675776,14,14,18,22,79.86001,99.98,36,32
-65.29822,0.0001,-63.668514,3.202685,2,3,22,18,38,46,8,32
42.037933,27.2001,-2.9088657,14.118041,14,14,18,22,70.71,95.54,53,31
-51.955997,27.2001,-57.570454,45.236206,14,16,18,22,95.54,113.62,57,31
50.318333,19.963537,62.92579,12.078282,55,8,18,22,32.46,45.1,33,31
27.270641,27.2001,18.011097,32.667023,8,16,18,22,34.660004,60.010002,47,31
63.33507,21.427498,116.929634,22.518261,14,13,18,22,88.21,103.490005,54,31
